356962.56318541,4947965.13927892,4
356963.44148165,4947964.66535101,4
356964.3197779,4947964.19142309,4
356965.19807415,4947963.71749517,4
356966.07637039,4947963.24356726,4
356966.95466664,4947962.76963934,4
356967.83296289,4947962.29571142,4
356968.71125913,4947961.8217835,4
356969.58955538,4947961.34785559,4
356970.46785163,4947960.87392767,4
356971.34614787,4947960.39999975,4
356972.22444412,4947959.92607184,4
356973.10274037,4947959.45214392,4
356973.98103662,4947958.978216,4
356974.85933286,4947958.50428808,4
356975.73762911,4947958.03036017,4
356976.61592536,4947957.55643225,4
356977.4942216,4947957.08250433,4
356978.37251785,4947956.60857642,4
356979.2508141,4947956.1346485,4
356980.12911034,4947955.66072058,4
356981.00740659,4947955.18679267,4
356981.88570284,4947954.71286475,4
356982.76399909,4947954.23893683,4
356983.64229533,4947953.76500891,4
356984.52059158,4947953.291081,4
356985.39888783,4947952.81715308,4
356986.27718407,4947952.34322516,4
356987.15548032,4947951.86929725,4
356988.03377657,4947951.39536933,4
356988.91207281,4947950.92144141,4
356989.79036906,4947950.44751349,4
356990.66866531,4947949.97358558,4
356991.54696156,4947949.49965766,4
356992.4252578,4947949.02572974,4
356993.30355405,4947948.55180182,4
356994.1818503,4947948.07787391,4
356995.06014654,4947947.60394599,4
356995.93844279,4947947.13001807,4
356996.81673904,4947946.65609016,4
356997.69503528,4947946.18216224,4
356998.57333153,4947945.70823432,4
356999.45162778,4947945.23430641,4
357000.32992403,4947944.76037849,4
357001.20822027,4947944.28645057,4
357002.08651652,4947943.81252265,4
357002.96481277,4947943.33859474,4
357003.84310901,4947942.86466682,4
357004.72140526,4947942.3907389,4
357005.59970151,4947941.91681099,4
357006.47799775,4947941.44288307,4
357007.356294,4947940.96895515,4
357008.23459025,4947940.49502723,4
357009.1128865,4947940.02109932,4
357009.99118274,4947939.5471714,4
357010.86947899,4947939.07324348,4
357011.74777524,4947938.59931557,4
357012.62607148,4947938.12538765,4
357013.50436773,4947937.65145973,4
357014.38266398,4947937.17753182,4
357015.26096022,4947936.7036039,4
357016.13925647,4947936.22967598,4
357017.01755272,4947935.75574806,4
357017.89584897,4947935.28182015,4
357018.77414521,4947934.80789223,4
357019.65244146,4947934.33396431,4
357020.53073771,4947933.8600364,4
357021.40903395,4947933.38610848,4
357022.2873302,4947932.91218056,4
357023.16562645,4947932.43825264,4
357024.04392269,4947931.96432473,4
357024.92221894,4947931.49039681,4
357025.80051519,4947931.01646889,4
357026.67881144,4947930.54254098,4
357027.55710768,4947930.06861306,4
357028.43540393,4947929.59468514,4
357029.31370018,4947929.12075722,4
357030.19199642,4947928.64682931,4
357031.07029267,4947928.17290139,4
357031.94858892,4947927.69897347,4
357032.82688516,4947927.22504556,4
357033.70518141,4947926.75111764,4
357034.58347766,4947926.27718972,4
357035.46177391,4947925.8032618,4
357036.34007015,4947925.32933389,4
357037.2183664,4947924.85540597,4
357038.09666265,4947924.38147805,4
357038.97495889,4947923.90755014,4
357039.85325514,4947923.43362222,4
357040.73155139,4947922.9596943,4
357041.60984763,4947922.48576638,4
357042.48814388,4947922.01183847,4
357043.36644013,4947921.53791055,4
357044.24473637,4947921.06398263,4
357045.12303262,4947920.59005472,4
357046.00132887,4947920.1161268,4
357046.87962512,4947919.64219888,4
357047.75792136,4947919.16827097,4
357048.63621761,4947918.69434305,4
357049.51451386,4947918.22041513,4
357050.3928101,4947917.74648721,4
357051.27110635,4947917.2725593,4
357052.1494026,4947916.79863138,4
357053.02769884,4947916.32470346,4
357053.90599509,4947915.85077555,4
357054.78429134,4947915.37684763,4
357055.66258759,4947914.90291971,4
357056.54088383,4947914.42899179,4
357057.41918008,4947913.95506388,4
357058.29747633,4947913.48113596,4
357059.17577257,4947913.00720804,4
357060.05406882,4947912.53328013,4
357060.93236507,4947912.05935221,4
357061.81066131,4947911.58542429,4
357062.68895756,4947911.11149637,4
357063.56725381,4947910.63756846,4
357064.44555006,4947910.16364054,4
357065.3238463,4947909.68971262,4
357066.20214255,4947909.21578471,4
357067.0804388,4947908.74185679,4
357067.95873504,4947908.26792887,4
357068.83703129,4947907.79400095,4
357069.71532754,4947907.32007304,4
357070.59362378,4947906.84614512,4
357071.47192003,4947906.3722172,4
357072.35021628,4947905.89828929,4
357073.22851253,4947905.42436137,4
357074.10680877,4947904.95043345,4
357074.98510502,4947904.47650553,4
357075.86340127,4947904.00257762,4
357076.74169751,4947903.5286497,4
357077.61999376,4947903.05472178,4
357078.49829001,4947902.58079387,4
357079.37658625,4947902.10686595,4
357080.2548825,4947901.63293803,4
357081.13317875,4947901.15901012,4
357082.011475,4947900.6850822,4
357082.88977124,4947900.21115428,4
357083.76806749,4947899.73722636,4
357084.64636374,4947899.26329845,4
357085.52465998,4947898.78937053,4
357086.40295623,4947898.31544261,4
357087.28125248,4947897.8415147,4
357088.15954872,4947897.36758678,4
357089.03784497,4947896.89365886,4
357089.91614122,4947896.41973094,4
357090.79443747,4947895.94580303,4
357091.67273371,4947895.47187511,4
357092.55102996,4947894.99794719,4
357093.42932621,4947894.52401928,4
357094.30762245,4947894.05009136,4
357095.1859187,4947893.57616344,4
357096.06421495,4947893.10223552,4
357096.94251119,4947892.62830761,4
357097.82080744,4947892.15437969,4
357098.69910369,4947891.68045177,4
357099.57739994,4947891.20652386,4
357100.45569618,4947890.73259594,4
357101.33399243,4947890.25866802,4
357102.21228868,4947889.78474011,4
357103.09058492,4947889.31081219,4
357103.96888117,4947888.83688427,4
357104.84717742,4947888.36295635,4
357105.72547366,4947887.88902844,4
357106.60376991,4947887.41510052,4
357107.48206616,4947886.9411726,4
357108.36036241,4947886.46724469,4
357109.23865865,4947885.99331677,4
357110.1169549,4947885.51938885,4
357110.99525115,4947885.04546093,4
357111.87354739,4947884.57153302,4
357112.75184364,4947884.0976051,4
357113.63013989,4947883.62367718,4
357114.50843613,4947883.14974927,4
357115.38673238,4947882.67582135,4
357116.26502863,4947882.20189343,4
357117.14332487,4947881.72796551,4
357118.02162112,4947881.2540376,4
357118.89991737,4947880.78010968,4
357119.77821362,4947880.30618176,4
357120.65650986,4947879.83225385,4
357121.53480611,4947879.35832593,4
357122.41310236,4947878.88439801,4
357123.2913986,4947878.41047009,4
357124.16969485,4947877.93654218,4
357125.0479911,4947877.46261426,4
357125.92628734,4947876.98868634,4
357126.80458359,4947876.51475843,4
357127.68287984,4947876.04083051,4
357128.56117609,4947875.56690259,4
357129.43947233,4947875.09297467,4
357130.31776858,4947874.61904676,4
357131.19606483,4947874.14511884,4
357132.07436107,4947873.67119092,4
357132.95265732,4947873.19726301,4
357133.83095357,4947872.72333509,4
357134.70924981,4947872.24940717,4
357135.58754606,4947871.77547926,4
357136.46584231,4947871.30155134,4
357137.34413856,4947870.82762342,4
357138.2224348,4947870.3536955,4
357139.10073105,4947869.87976759,4
357139.9790273,4947869.40583967,4
357140.85732354,4947868.93191175,4
357141.73561979,4947868.45798384,4
357142.61391604,4947867.98405592,4
357143.49221228,4947867.510128,4
357144.37050853,4947867.03620008,4
357145.24880478,4947866.56227217,4
357146.12710103,4947866.08834425,4
357147.00539727,4947865.61441633,4
357147.88369352,4947865.14048842,4
357148.76198977,4947864.6665605,4
357149.64028601,4947864.19263258,4
357150.51858226,4947863.71870466,4
357151.39687851,4947863.24477675,4
357152.27517475,4947862.77084883,4
357153.153471,4947862.29692091,4
357154.03176725,4947861.822993,4
357154.9100635,4947861.34906508,4
357155.78835974,4947860.87513716,4
357156.66665599,4947860.40120924,4
357157.54495224,4947859.92728133,4
357158.42324848,4947859.45335341,4
357159.30154473,4947858.97942549,4
357160.17984098,4947858.50549758,4
357161.05813722,4947858.03156966,4
357161.93643347,4947857.55764174,4
357162.81472972,4947857.08371382,4
357163.69302597,4947856.60978591,4
357164.57132221,4947856.13585799,4
357165.44961846,4947855.66193007,4
357166.32791471,4947855.18800216,4
357167.20621095,4947854.71407424,4
357168.0845072,4947854.24014632,4
357168.96280345,4947853.76621841,4
357169.84109969,4947853.29229049,4
357170.71939594,4947852.81836257,4
357171.59769219,4947852.34443465,4
357172.47598844,4947851.87050674,4
357173.35428468,4947851.39657882,4
357174.23258093,4947850.9226509,4
357175.11087718,4947850.44872299,4
357175.98917342,4947849.97479507,4
357176.86746967,4947849.50086715,4
357177.74576592,4947849.02693923,4
357178.62406216,4947848.55301132,4
357179.50235841,4947848.0790834,4
357180.38065466,4947847.60515548,4
357181.25895091,4947847.13122757,4
357182.13724715,4947846.65729965,4
357183.0155434,4947846.18337173,4
357183.89383965,4947845.70944382,4
357184.77213589,4947845.2355159,4
357185.65043214,4947844.76158798,4
357186.52872839,4947844.28766006,4
357187.40702463,4947843.81373215,4
357188.28532088,4947843.33980423,4
357189.16361713,4947842.86587631,4
357190.04191337,4947842.39194839,4
357190.92020962,4947841.91802048,4
357191.79850587,4947841.44409256,4
357192.67680212,4947840.97016464,4
357193.55509836,4947840.49623673,4
357194.43339461,4947840.02230881,4
357195.31169086,4947839.54838089,4
357196.1899871,4947839.07445297,4
357197.06828335,4947838.60052506,4
357197.9465796,4947838.12659714,4
357198.82487584,4947837.65266922,4
357199.70317209,4947837.17874131,4
357200.58146834,4947836.70481339,4
357201.45976459,4947836.23088547,4
357202.33806083,4947835.75695756,4
357203.21635708,4947835.28302964,4
357204.09465333,4947834.80910172,4
357204.97294957,4947834.3351738,4
357205.85124582,4947833.86124589,4
357206.72954207,4947833.38731797,4
357207.60783831,4947832.91339005,4
357208.48613456,4947832.43946214,4
357209.36443081,4947831.96553422,4
357210.24272706,4947831.4916063,4
357211.1210233,4947831.01767838,4
357211.99931955,4947830.54375047,4
357212.8776158,4947830.06982255,4
357213.75591204,4947829.59589463,4
357214.63420829,4947829.12196672,4
357215.51250454,4947828.6480388,4
357216.39080078,4947828.17411088,4
357217.26909703,4947827.70018297,4
357218.14739328,4947827.22625505,4
357219.02568953,4947826.75232713,4
357219.90398577,4947826.27839921,4
357220.78228202,4947825.8044713,4
357221.66057827,4947825.33054338,4
357222.53887451,4947824.85661546,4
357223.41717076,4947824.38268755,4
357224.29546701,4947823.90875963,4
357225.17376325,4947823.43483171,4
357226.0520595,4947822.96090379,4
357226.93035575,4947822.48697588,4
357227.808652,4947822.01304796,4
357228.68694824,4947821.53912004,4
357229.56524449,4947821.06519213,4
357230.44354074,4947820.59126421,4
357231.32183698,4947820.11733629,4
357232.20013323,4947819.64340837,4
357233.07842948,4947819.16948046,4
357233.95672572,4947818.69555254,4
357234.83502197,4947818.22162462,4
357235.71331822,4947817.74769671,4
357236.59161447,4947817.27376879,4
357237.46991071,4947816.79984087,4
357238.34820696,4947816.32591295,4
357239.22650321,4947815.85198504,4
357240.10479945,4947815.37805712,4
357240.9830957,4947814.9041292,4
357241.86139195,4947814.43020129,4
357242.73968819,4947813.95627337,4
357243.61798444,4947813.48234545,4
357244.49628069,4947813.00841753,4
357245.37457694,4947812.53448962,4
357246.25287318,4947812.0605617,4
357247.13116943,4947811.58663378,4
357248.00946568,4947811.11270587,4
357248.88776192,4947810.63877795,4
357249.76605817,4947810.16485003,4
357250.64435442,4947809.69092211,4
357251.52265066,4947809.2169942,4
357252.40094691,4947808.74306628,4
357253.27924316,4947808.26913836,4
357254.15753941,4947807.79521045,4
357255.03583565,4947807.32128253,4
357255.9141319,4947806.84735461,4
357256.79242815,4947806.3734267,4
357257.67072439,4947805.89949878,4
357258.54902064,4947805.42557086,4
357259.42731689,4947804.95164294,4
357260.30561313,4947804.47771503,4
357261.18390938,4947804.00378711,4
357262.06220563,4947803.52985919,4
357262.94050188,4947803.05593128,4
357263.81879812,4947802.58200336,4
357264.69709437,4947802.10807544,4
357265.57539062,4947801.63414752,4
357266.45368686,4947801.16021961,4
357267.33198311,4947800.68629169,4
357268.21027936,4947800.21236377,4
357269.0885756,4947799.73843586,4
357269.96687185,4947799.26450794,4
357270.8451681,4947798.79058002,4
357271.72346434,4947798.3166521,4
357272.60176059,4947797.84272419,4
357273.48005684,4947797.36879627,4
357274.35835309,4947796.89486835,4
357275.23664933,4947796.42094044,4
357276.11494558,4947795.94701252,4
357276.99324183,4947795.4730846,4
357277.87153807,4947794.99915668,4
357278.74983432,4947794.52522877,4
357279.62813057,4947794.05130085,4
